name,ccode,year,cinc,milper,milex,tpop,contig,distance,usuk,ideal_point,eigen,us_dist,uk_dist
India,750,2005,0.071221,1325,21726000,1101318,-9,625,0,-0.2777684,0.07786265760660172,3.1722074000000005,1.9490214000000001
India,750,2006,0.072493,1325,22428000,1117734,-9,625,0,-0.4335242,0.07761680334806442,3.3129632,1.9664562
Indonesia,850,2001,0.013895,297,860000,208643,6,3734,0,-0.9958409,0.07489808648824692,3.5719439,2.6219059000000002
Indonesia,850,2002,0.014688,297,6112000,211439,6,3734,0,-0.9918741,0.07324647903442383,3.6193751,2.6660211
Indonesia,850,2003,0.014078,302,7121000,214251,-9,3734,0,-0.9406299,0.07386583089828491,3.7369909000000003,2.6104019000000003
Indonesia,850,2004,0.013462,302,2568000,217077,-9,3734,0,-1.038178,0.07169037312269211,3.809184,2.673006
Indonesia,850,2005,0.013565,302,2869000,219852,-9,3734,0,-1.13679,0.06999151408672333,4.031229,2.808043
Indonesia,850,2006,0.013566,302,3645000,222747,-9,3734,0,-1.197295,0.06839536875486374,4.076734,2.730227
Iran,630,2001,0.012638,513,4698000,65301,1,0,0,-1.536652,0.06397264450788498,4.112755,3.162717
Iran,630,2002,0.012399,520,3077000,66300,1,0,0,-1.460632,0.0641760379076004,4.088133,3.134779
Iran,630,2003,0.012507,540,4150000,67315,-9,1007,0,-1.357358,0.06653565913438797,4.153719000000001,3.02713
Iran,630,2004,0.012478,480,5328000,68345,-9,1007,0,-1.355856,0.06561549752950668,4.126862,2.990684
Iran,630,2005,0.012437,420,7275000,69390,-9,1007,0,-1.467441,0.06360088288784027,4.36188,3.138694
Iran,630,2006,0.013648,545,8541000,70603,-9,1007,0,-1.523478,0.06212080642580986,4.402917,3.05641
Iraq,645,2001,0.006223,424,1372000,24813,6,1422,0,NA,NA,NA,NA
Iraq,645,2002,0.006809,389,0,25565,6,1422,0,NA,NA,NA,NA
Iraq,645,2003,0.006627,389,0,26340,-9,1422,0,NA,NA,NA,NA
Iraq,645,2004,0.005752,284,0,27139,-9,1422,0,-0.464613,0.07787897437810898,3.235619,2.099441
Iraq,645,2005,0.004729,179,0,27963,-9,1422,0,-0.4004516,0.07794209569692612,3.2948906000000004,2.0717046000000003
Iraq,645,2006,0.005205,227,0,28810,-9,1422,0,-0.6649562,0.07633095234632492,3.5443952000000003,2.1978882
Ireland,205,2001,5.15e-4,10,623000,3839,6,3781,0,0.8532427,0.07056998461484909,1.7228602999999998,0.7728223000000001
Ireland,205,2002,5.83e-4,10,673000,3917,6,3781,0,0.8098759,0.06964006274938583,1.8176251,0.8642711000000001
Ireland,205,2003,6.13e-4,10,803000,3979,-9,3781,0,0.7396952,0.07005634158849716,2.0566658,0.9300768
Ireland,205,2004,5.78e-4,10,919000,4044,-9,3781,0,0.8290843,0.0681358203291893,1.9419217,0.8057437
Ireland,205,2005,5.94e-4,10,948000,4131,-9,3781,0,0.8109687,0.06822101771831512,2.0834703,0.8602843000000001
Ireland,205,2006,6.13e-4,10,1113000,4235,-9,3781,0,0.7950555,0.06855667382478714,2.0843835,0.7378764999999999
Israel,666,2001,0.004202,164,10375000,6439,6,1967,0,2.288085,0.0414520762860775,0.28801799999999966,0.66202
Israel,666,2002,0.003964,161,9677000,6570,6,1967,0,2.289329,0.04065662622451782,0.33817200000000014,0.6151819999999999
Israel,666,2003,0.003861,167,10325000,6690,-9,1967,0,2.309818,0.04093373566865921,0.48654300000000017,0.6400459999999999
Israel,666,2004,0.003702,167,10235000,6809,-9,1967,0,2.401829,0.0369655042886734,0.36917699999999964,0.7670010000000003
Israel,666,2005,0.00379,168,10745000,6930,-9,1967,0,2.435253,0.03714943304657936,0.4591860000000003,0.7639999999999998
Israel,666,2006,0.003816,168,11582000,7054,-9,1967,0,2.453903,0.03725256025791168,0.42553600000000014,0.920971
Italy,325,2001,0.018544,230,20966000,56977,6,3067,1,1.082027,0.06720380485057831,1.4940759999999997,0.544038
Italy,325,2002,0.01844,216,24422000,57157,6,3067,1,1.138082,0.06459921598434448,1.489419,0.536065
Italy,325,2003,0.018496,200,30449000,57605,-9,3067,1,1.095736,0.06510302424430847,1.700625,0.574036
Italy,325,2004,0.018509,195,34345000,58175,-9,3067,1,1.000611,0.06567709892988205,1.770395,0.634217
Italy,325,2005,0.018328,191,33699000,58607,-9,3067,1,0.9941145,0.06571584939956665,1.9003245000000002,0.6771385000000001
Italy,325,2006,0.017699,191,33289000,58941,-9,3067,1,0.8616436,0.06774995476007462,2.0177954000000002,0.6712884
Ivory Coast,437,2001,0.001,14,80000,16928,6,5074,0,-0.6657479,0.07966121286153793,3.2418508999999998,2.2918129
Ivory Coast,437,2002,0.00107,17,144000,17461,6,5074,0,-0.6283465,0.07798288762569427,3.2558475000000002,2.3024935
Ivory Coast,437,2003,0.001047,17,172000,18001,-9,5074,0,-0.7168029,0.07677856832742691,3.5131639000000003,2.3865749000000003
Ivory Coast,437,2004,0.001117,17,188000,18546,-9,5074,0,-0.3434462,0.0779423639178276,3.1144521999999997,1.9782742
Ivory Coast,437,2005,0.001138,17,190000,19097,-9,5074,0,-0.372953,0.077945709228515625,3.267392,2.044206
Ivory Coast,437,2006,0.001157,17,266000,19658,-9,5074,0,-0.1766351,0.07723505049943924,3.0560741,1.7095671
Jamaica,51,2001,1.97e-4,3,40000,2604,6,8183,1,-0.3635999,0.08092619478702545,2.9397029,1.9896649000000002
Jamaica,51,2002,2.01e-4,3,56000,2615,6,8183,1,-0.4427758,0.07892681658267975,3.0702768000000003,2.1169228
Jamaica,51,2003,1.88e-4,3,52000,2626,-9,8183,1,-0.5251593,0.07818744331598282,3.3215203,2.1949313
Jamaica,51,2004,1.81e-4,2,53000,2638,-9,8183,1,-0.5936103,0.07735082507133484,3.3646163,2.2284383
Jamaica,51,2005,1.77e-4,2,56000,2650,-9,8183,1,-0.6561226,0.0767836794257164,3.5505616,2.3273756
Jamaica,51,2006,1.87e-4,3,57000,2663,-9,8183,1,-0.6081901,0.07682027667760849,3.4876291,2.1411221
Japan,740,2001,0.051553,240,39513000,127149,6,3902,1,0.7364738,0.07202570885419846,1.8396291999999999,0.8895912000000001
Japan,740,2002,0.051218,240,39200000,127445,6,3902,1,0.7357901,0.07055883854627609,1.8917109,0.9383569
Japan,740,2003,0.049088,240,42835000,127718,-9,3902,1,0.7131032,0.07037823647260666,2.0832578,0.9566688
Japan,740,2004,0.047329,239,45152000,127761,-9,3902,1,0.7506493,0.069123774766922,2.0203567,0.8841787
Japan,740,2005,0.046247,239,43910000,127773,-9,3902,1,0.698728,0.069575235247612,2.195711,0.9725250000000001
Japan,740,2006,0.044129,260,41144000,127756,-9,3902,1,0.7926347,0.06858427077531815,2.0868043,0.7402972999999999
Jordan,663,2001,0.001329,100,740000,4978,6,1923,0,-1.103194,0.07291679829359055,3.679297,2.729259
Jordan,663,2002,0.001348,100,776000,5098,6,1923,0,-1.138131,0.07064922899007797,3.765632,2.812278
Jordan,663,2003,0.00134,100,914000,5230,-9,1923,0,-1.220446,0.06920228153467178,4.016807,2.890218
Jordan,663,2004,0.001358,100,920000,5350,-9,1923,0,-0.9121555,0.07367454469203949,3.6831614999999998,2.5469835
Jordan,663,2005,0.001377,100,973000,5473,-9,1923,0,-0.9801926,0.07257488369941711,3.8746316000000003,2.6514456
Jordan,663,2006,0.001383,101,1115000,5600,-9,1923,0,-0.7354164,0.075564906001091,3.6148554,2.2683484
Kazakhstan,705,2001,0.003258,64,1274000,14858,6,737,0,0.1896301,0.07793574035167694,2.3864729,1.4364349
Kazakhstan,705,2002,0.003325,66,1500000,14859,6,737,0,0.1413024,0.0767664834856987,2.4861986000000003,1.5328446
Kazakhstan,705,2003,0.00327,66,1500000,14909,-9,737,0,0.1205617,0.07637783139944077,2.6757993,1.5492103
Kazakhstan,705,2004,0.003367,65,1680000,15013,-9,737,0,-0.04531452,0.07706388831138611,2.8163205199999997,1.68014252
Kazakhstan,705,2005,0.003317,65,1700000,15147,-9,737,0,-0.1618414,0.07749845832586288,3.0562804000000003,1.8330944
Kazakhstan,705,2006,0.003117,66,800000,15308,-9,737,0,-0.2099419,0.07736111432313919,3.0893809,1.7428739
Kenya,501,2001,0.001478,24,308000,31121,6,3245,0,-0.5274612,0.08059385418891907,3.1035641999999997,2.1535262
Kenya,501,2002,0.001492,24,214000,32118,6,3245,0,-0.5701702,0.0783814787864685,3.1976712000000003,2.2443172000000002
Kenya,501,2003,0.001502,24,247000,33142,-9,3245,0,-0.6765859,0.07719167321920395,3.4729469,2.3463579
Kenya,501,2004,0.001593,24,296000,34191,-9,3245,0,-0.3237242,0.07793838530778885,3.0947302,1.9585522
Kenya,501,2005,0.001671,24,388000,35267,-9,3245,0,-0.4877599,0.0778563991189003,3.3821989,2.1590129
Kenya,501,2006,0.001724,24,398000,36433,-9,3245,0,-0.420471,0.07763835042715073,3.29991,1.953403
Kiribati,946,2001,3e-6,0,0,101,6,6949,0,0.2563523,0.07731614261865616,2.3197506999999997,1.3697127
Kiribati,946,2002,2e-6,0,0,87,6,6949,0,0.1417351,0.07676297426223755,2.4857659,1.5324119
Kiribati,946,2003,2e-6,0,0,89,-9,6949,0,0.1332167,0.07627734541893005,2.6631443,1.5365553
Kiribati,946,2004,2e-6,0,0,90,-9,6949,0,0.2207452,0.07493757456541061,2.5502607999999998,1.4140827999999999
Kiribati,946,2005,2e-6,0,0,92,-9,6949,0,0.2263478,0.07450945675373077,2.6680912,1.4449052
Kiribati,946,2006,2e-6,0,0,94,-9,6949,0,0.2318478,0.07427240163087845,2.6475912,1.3010842
Kuwait,690,2001,0.001801,16,5029000,1953,6,1291,0,-0.7640855,0.07858477532863617,3.3401885,2.3901505
Kuwait,690,2002,0.001471,16,3477000,2022,6,1291,0,-0.7561014,0.07671067863702774,3.3836024,2.4302484
Kuwait,690,2003,0.0015,16,3881000,2093,-9,1291,0,-0.9901824,0.07312269508838654,3.7865434000000002,2.6599544
Kuwait,690,2004,0.001333,15,3284000,2167,-9,1291,0,-1.003492,0.07226201891899109,3.774498,2.63832
Kuwait,690,2005,0.001375,15,3568000,2245,-9,1291,0,-1.093303,0.0707600936293602,3.987742,2.764556
Kuwait,690,2006,0.001347,16,3514000,2328,-9,1291,0,-0.9804054,0.0721336305141449,3.8598444,2.5133374
Kyrgyzstan,703,2001,3.79e-4,9,255000,4955,6,646,0,NA,NA,NA,NA
Kyrgyzstan,703,2002,3.82e-4,11,200000,4993,6,646,0,0.02737967,0.07763423025608063,2.60012133,1.64676733
Kyrgyzstan,703,2003,3.75e-4,11,220000,5039,-9,646,0,0.0306113,0.07704602181911469,2.7657497,1.6391607000000001
Kyrgyzstan,703,2004,3.47e-4,11,33000,5093,-9,646,0,-0.1403822,0.0775114968419075,2.9113881999999998,1.7752102
Kyrgyzstan,703,2005,3.54e-4,12,34000,5144,-9,646,0,-0.2052117,0.07766617834568024,3.0996507,1.8764647
Kyrgyzstan,703,2006,3.57e-4,13,36000,5192,-9,646,0,-0.2522892,0.07750432193279266,3.1317282,1.7852212
Laos,812,2001,4.54e-4,29,19000,5377,6,2352,0,-1.258027,0.06982369720935822,3.83413,2.884092
Laos,812,2002,4.55e-4,29,11000,5526,6,2352,0,-1.201813,0.06941179931163788,3.829314,2.87596
Laos,812,2003,4.55e-4,29,11000,5679,-9,2352,0,-0.9491771,0.07373923063278198,3.7455381,2.6189491
Laos,812,2004,4.66e-4,29,11000,5836,-9,2352,0,-0.921591,0.07353054732084274,3.692597,2.556419
Laos,812,2005,4.65e-4,29,12000,5679,-9,2352,0,-0.8126566,0.07493642717599869,3.7070956,2.4839096
Laos,812,2006,4.65e-4,29,13000,5747,-9,2352,0,-0.8518531,0.07406202703714371,3.7312921,2.3847851
Latvia,367,2001,3.41e-4,6,85000,2355,6,2601,0,1.151217,0.0659593939781189,1.4248859999999999,0.47484800000000016
Latvia,367,2002,3.42e-4,6,113000,2339,6,2601,0,1.074726,0.06577622890472412,1.552775,0.599421
Latvia,367,2003,3.3e-4,5,194000,2325,-9,2601,0,1.083418,0.06531001627445221,1.712943,0.586354
Latvia,367,2004,3.39e-4,5,176000,2313,-9,2601,0,1.15975,0.0626884326338768,1.6112559999999998,0.4750779999999999
Latvia,367,2005,3.38e-4,5,204000,2301,-9,2601,0,1.133358,0.06315048038959503,1.7610810000000001,0.537895
Latvia,367,2006,3.41e-4,5,318000,2288,-9,2601,0,1.023117,0.06535670906305313,1.856322,0.5098149999999999
Lebanon,660,2001,8.88e-4,72,576000,3283,6,1918,0,-1.16582,0.07169520109891891,3.741923,2.791885
Lebanon,660,2002,8.77e-4,72,539000,3899,6,1918,0,-1.121093,0.07096363604068756,3.7485939999999998,2.7952399999999997
Lebanon,660,2003,8.57e-4,72,582000,3965,-9,1918,0,-1.210446,0.06938730925321579,4.006807,2.880218
Lebanon,660,2004,8.54e-4,72,609000,4028,-9,1918,0,-1.18982,0.06893197447061539,3.960826,2.824648
Lebanon,660,2005,8.45e-4,72,564000,4082,-9,1918,0,-0.9564316,0.07292450964450836,3.8508706000000004,2.6276846000000003
Lebanon,660,2006,8.28e-4,72,589000,4126,-9,1918,0,-0.9317792,0.07291179150342941,3.8112182,2.4647112
Lesotho,570,2001,1.03e-4,2,24000,2153,6,5186,0,-0.6508243,0.07979198545217514,3.2269273,2.2768893
Lesotho,570,2002,9.6e-5,2,20000,1937,6,5186,0,-0.577373,0.07833898812532425,3.2048740000000002,2.25152
Lesotho,570,2003,9.5e-5,2,27000,1958,-9,5186,0,-0.6605,0.07733018696308136,3.456861,2.330272
Lesotho,570,2004,9.7e-5,2,33000,1977,-9,5186,0,-0.6566913,0.0768742710351944,3.4276972999999997,2.2915193
Lesotho,570,2005,9.8e-5,2,35000,1995,-9,5186,0,-0.6113622,0.0772128626704216,3.5058012,2.2826152
Lesotho,570,2006,9.7e-5,2,35000,2014,-9,5186,0,-0.5941798,0.07691126316785812,3.4736188,2.1271117999999998
Liberia,450,2001,2.82e-4,15,24000,3155,6,5407,1,NA,NA,NA,NA
Liberia,450,2002,2.82e-4,15,42000,3057,6,5407,1,NA,NA,NA,NA
Liberia,450,2003,2.79e-4,15,45000,3138,-9,5407,1,NA,NA,NA,NA
Liberia,450,2004,2.57e-4,7,0,3225,-9,5407,1,-0.3099342,0.07792927324771881,3.0809401999999997,1.9447622
Liberia,450,2005,1.91e-4,0,0,3334,-9,5407,1,-0.3921682,0.07794453203678131,3.2866072,2.0634212
Liberia,450,2006,3.46e-4,15,0,3471,-9,5407,1,-0.4634058,0.07754172384738922,3.3428448,1.9963378
Libya,620,2001,0.001713,76,546000,5300,6,3182,0,-1.702793,0.060320090502500534,4.278896,3.3288580000000003
Libya,620,2002,0.001695,76,475000,5484,6,3182,0,-1.685263,0.05942331999540329,4.312764,3.35941
Libya,620,2003,0.001663,76,534000,5685,-9,3182,0,-1.633203,0.060916509479284286,4.429564,3.302975
Libya,620,2004,0.001739,76,715000,5803,-9,3182,0,-1.522779,0.062148693948984146,4.293785,3.157607
Libya,620,2005,0.001778,76,721000,5923,-9,3182,0,-1.432889,0.06429195404052734,4.3273280000000005,3.1041420000000004
Libya,620,2006,0.001748,76,593000,6045,-9,3182,0,-1.527693,0.06203661486506462,4.407132,3.060625
Liechtenstein,223,2001,2e-6,0,0,33,6,3161,0,0.9954572,0.06857605278491974,1.5806457999999997,0.6306078
Liechtenstein,223,2002,2e-6,0,0,34,6,3161,0,0.8805424,0.0687258243560791,1.7469586000000001,0.7936046000000001
Liechtenstein,223,2003,2e-6,0,0,34,-9,3161,0,0.9031393,0.06799154728651047,1.8932217000000002,0.7666327000000001
Liechtenstein,223,2004,2e-6,0,0,34,-9,3161,0,0.8802899,0.06746184080839157,1.8907161,0.7545381
Liechtenstein,223,2005,2e-6,0,0,35,-9,3161,0,0.9386973,0.06657151877880096,1.9557417000000004,0.7325557000000001
Liechtenstein,223,2006,2e-6,0,0,35,-9,3161,0,0.8321733,0.06812326610088348,2.0472657,0.7007587
Lithuania,368,2001,4.76e-4,12,211000,3481,6,2512,0,1.097255,0.066944219172000885,1.4788479999999997,0.52881
Lithuania,368,2002,5.93e-4,14,248000,3469,6,2512,0,1.062479,0.06598036736249924,1.5650220000000001,0.6116680000000001
Lithuania,368,2003,5.82e-4,13,337000,3454,-9,2512,0,1.145672,0.06422191858291626,1.650689,0.5241
Lithuania,368,2004,5.84e-4,13,310000,3436,-9,2512,0,1.020847,0.06533180177211761,1.7501589999999998,0.6139809999999999
Lithuania,368,2005,5.79e-4,13,305000,3414,-9,2512,0,1.007484,0.06549158692359924,1.8869550000000002,0.663769
Lithuania,368,2006,4.77e-4,14,353000,3394,-9,2512,0,0.9810481,0.06610766053199768,1.8983909,0.5518839
Luxembourg,212,2001,5.98e-4,1,145000,442,6,3296,1,1.175795,0.06548410654067993,1.4003079999999999,0.45027000000000017
Luxembourg,212,2002,5.7e-4,1,154000,446,6,3296,1,1.093335,0.06544750183820724,1.5341660000000001,0.5808120000000001
Luxembourg,212,2003,5.31e-4,1,200000,452,-9,3296,1,1.156757,0.06401768326759338,1.639604,0.513015
Luxembourg,212,2004,4.94e-4,1,236000,458,-9,3296,1,1.020911,0.06533066183328629,1.750095,0.613917
Luxembourg,212,2005,3.98e-4,1,245000,465,-9,3296,1,1.001954,0.06558558344841003,1.8924850000000002,0.6692990000000001
Luxembourg,212,2006,4.5e-4,1,254000,473,-9,3296,1,0.9819568,0.06609263271093369,1.8974822000000002,0.5509752
Macedonia,343,2001,3.29e-4,16,73000,2035,6,2610,0,0.9592899,0.06909941136837006,1.6168131,0.6667751000000001
Macedonia,343,2002,2.96e-4,12,125000,2031,6,2610,0,0.919807,0.06817048043012619,1.707694,0.75434
Macedonia,343,2003,3.08e-4,13,137000,2027,-9,2610,0,0.9560825,0.06725556403398514,1.8402785000000002,0.7136895000000001
Macedonia,343,2004,2.87e-4,11,136000,2033,-9,2610,0,0.9429093,0.06658025830984116,1.8280967,0.6919187
Macedonia,343,2005,2.76e-4,10,128000,2037,-9,2610,0,0.9352259,0.06661982089281082,1.9592131000000002,0.7360271
Macedonia,343,2006,2.84e-4,11,134000,2040,-9,2610,0,0.9456521,0.06663933396339417,1.9337869,0.5872799
Madagascar,580,2001,8.18e-4,0,0,15529,6,3961,0,-0.528454,0.08058973401784897,3.104557,2.154519
Madagascar,580,2002,7.15e-4,14,293000,15981,6,3961,0,-0.2838428,0.07898221164941788,2.9113438,1.9579898
Madagascar,580,2003,7.1e-4,14,324000,16441,-9,3961,0,-0.4919465,0.07829029858112335,3.2883075,2.1617185
Madagascar,580,2004,7.07e-4,13,272000,17206,-9,3961,0,-0.5717763,0.0774853453040123,3.3427822999999997,2.2066043
Madagascar,580,2005,6.78e-4,13,54000,17730,-9,3961,0,-0.4964963,0.07783865183591843,3.3909353,2.1677493
Madagascar,580,2006,6.97e-4,14,54000,18275,-9,3961,0,-0.4124453,0.07764776051044464,3.2918843,1.9453773
Malawi,553,2001,4.55e-4,5,6000,10816,6,4082,0,-0.335182,0.08092179894447327,2.911285,1.9612470000000002
Malawi,553,2002,4.63e-4,5,15000,11175,6,4082,0,-0.4437239,0.07892411947250366,3.0712249000000003,2.1178709000000002
Malawi,553,2003,4.61e-4,5,13000,11549,-9,4082,0,-0.4634285,0.07833930104970932,3.2597895,2.1332005
Malawi,553,2004,4.75e-4,5,13000,11938,-9,4082,0,-0.1070813,0.07738223671913147,2.8780873,1.7419092999999999
Malawi,553,2005,4.84e-4,5,34000,12341,-9,4082,0,-0.3594218,0.07794336974620819,3.2538608,2.0306748
Malawi,553,2006,4.9e-4,5,39000,12758,-9,4082,0,-0.06502939,0.07663202285766602,2.94446839,1.59796139
Malaysia,820,2001,0.003932,100,3249000,24013,6,3010,0,-0.8457798,0.07744906097650528,3.4218827999999997,2.4718448
Malaysia,820,2002,0.003871,100,2238000,24527,6,3010,0,-0.8040641,0.07610886543989182,3.4315651000000003,2.4782111000000002
Malaysia,820,2003,0.003865,104,2882000,25048,-9,3010,0,-0.916198,0.07422149181365967,3.712559,2.58597
Malaysia,820,2004,0.004088,107,2742000,25581,-9,3010,0,-0.8613188,0.0744289755821228,3.6323248,2.4961468
Malaysia,820,2005,0.004155,110,3110000,26128,-9,3010,0,-1.065056,0.07124356925487518,3.9594950000000004,2.7363090000000003
Malaysia,820,2006,0.00417,110,3206000,26640,-9,3010,0,-0.8519772,0.07406029105186462,3.7314162,2.3849092
Maldives,781,2001,1.5e-5,0,36000,276,6,2117,0,-0.5361865,0.08055353164672852,3.1122894999999997,2.1622515
Maldives,781,2002,1.5e-5,0,26000,281,6,2117,0,-0.5208378,0.078644759953022,3.1483388000000003,2.1949848000000003
Maldives,781,2003,1.6e-5,0,34000,285,-9,2117,0,-0.6272969,0.07758619636297226,3.4236579000000003,2.2970689
Maldives,781,2004,1.6e-5,0,39000,289,-9,2117,0,-0.6826456,0.07662922143936157,3.4536515999999997,2.3174736
Maldives,781,2005,1.8e-5,0,46000,294,-9,2117,0,-0.8222049,0.07480759918689728,3.7166439000000002,2.4934579
Maldives,781,2006,2.8e-5,0,56000,298,-9,2117,0,-0.6460121,0.076511383056640625,3.5254511,2.1789441
Mali,432,2001,4.66e-4,7,63000,10525,6,5007,0,-0.8105033,0.07796325534582138,3.3866063,2.4365683000000002
Mali,432,2002,4.72e-4,7,64000,10813,6,5007,0,-0.8759834,0.07513034343719482,3.5034844,2.5501304
Mali,432,2003,4.72e-4,7,89000,11111,-9,5007,0,-0.7975898,0.07581102102994919,3.5939508,2.4673618
Mali,432,2004,4.88e-4,7,103000,11419,-9,5007,0,-0.7389236,0.07602577656507492,3.5099296,2.3737516
Mali,432,2005,4.98e-4,7,120000,11732,-9,5007,0,-0.6723018,0.07660947740077972,3.5667408000000003,2.3435548
Mali,432,2006,5.05e-4,7,132000,12051,-9,5007,0,-0.69323920000000006,0.07603813707828522,3.5726782000000004,2.2261712
Malta,338,2001,3.3e-5,2,24000,385,6,3049,0,0.6736253,0.07278385758399963,1.9024777,0.9524397000000001
Malta,338,2002,3.5e-5,2,33000,387,6,3049,0,0.5901481,0.07223686575889587,2.0373529,1.0839989
Malta,338,2003,3.5e-5,2,41000,399,-9,3049,0,0.6707811,0.07086058706045151,2.1255799,0.9989909
Malta,338,2004,3.7e-5,2,52000,401,-9,3049,0,0.7032534,0.06968692690134048,2.0677526,0.9315745999999999
Malta,338,2005,3.6e-5,2,49000,404,-9,3049,0,0.6511001,0.07010753452777863,2.2433389000000004,1.0201529000000003
Malta,338,2006,3.5e-5,2,46000,406,-9,3049,0,0.674636,0.0698932483792305,2.204803,0.858296
Marshall Islands,983,2001,2e-6,0,0,55,6,6632,0,2.073328,0.04618440568447113,0.5027749999999997,0.44726299999999997
Marshall Islands,983,2002,2e-6,0,0,57,6,6632,0,2.447161,0.03729385882616043,0.18034000000000017,0.7730139999999999
Marshall Islands,983,2003,2e-6,0,0,56,-9,6632,0,1.944745,0.04834601655602455,0.8516160000000002,0.2749729999999999
Marshall Islands,983,2004,2e-6,0,0,55,-9,6632,0,1.194123,0.06201012060046196,1.5768829999999998,0.4407049999999999
Marshall Islands,983,2005,1e-6,0,0,54,-9,6632,0,1.732262,0.051456619054079056,1.1621770000000002,0.06100899999999987
Marshall Islands,983,2006,1e-6,0,0,52,-9,6632,0,1.914831,0.04810265824198723,0.9646080000000001,0.381899
Mauritania,435,2001,2.63e-4,16,25000,2724,6,5254,0,-0.8386836,0.07755918800830841,3.4147866,2.4647486
Mauritania,435,2002,2.62e-4,16,18000,2770,6,5254,0,-0.900742,0.07474812120199203,3.5282430000000002,2.574889
Mauritania,435,2003,2.58e-4,16,18000,2815,-9,5254,0,-1.071457,0.07181821018457413,3.867818,2.741229
Mauritania,435,2004,2.56e-4,15,18000,2861,-9,5254,0,-1.0522,0.07145130634307861,3.823206,2.6870279999999998
Mauritania,435,2005,2.58e-4,15,18000,2906,-9,5254,0,-0.4888904,0.07785447686910629,3.3833294,2.1601434
Mauritania,435,2006,2.66e-4,16,18000,2991,-9,5254,0,-0.7441142,0.07546157389879227,3.6235532,2.2770462
Mauritius,590,2001,7.7e-5,0,9000,1200,6,3859,0,-0.278595,0.08080845326185226,2.854698,1.90466
Mauritius,590,2002,8.5e-5,0,10000,1210,6,3859,0,-0.2834906,0.07898162305355072,2.9109916,1.9576376
Mauritius,590,2003,8.1e-5,0,12000,1223,-9,3859,0,-0.32273810000000003,0.07835680991411209,3.1190991,1.9925101
Mauritius,590,2004,8.2e-5,0,11000,1233,-9,3859,0,-0.446773,0.07790940999984741,3.2177789999999997,2.081601
Mauritius,590,2005,6.8e-5,0,10000,1243,-9,3859,0,-0.5132693,0.0777914896607399,3.4077083000000004,2.1845223000000003
Mauritius,590,2006,6.4e-5,0,11000,1253,-9,3859,0,-0.4567407,0.07756403088569641,3.3361797,1.9896726999999998
Mexico,70,2001,0.013081,193,5733000,99716,6,8639,1,-0.5287099,0.08058860152959824,3.1048128999999998,2.1547749
Mexico,70,2002,0.012538,193,3236000,100909,6,8639,1,-0.3832959,0.079036712646484375,3.0107969,2.0574429
Mexico,70,2003,0.012179,193,2938000,102000,-9,8639,1,-0.3549039,0.07839401066303253,3.1512649,2.0246759
Mexico,70,2004,0.012289,192,2876000,103002,-9,8639,1,-0.2352683,0.07781096547842026,3.0062743,1.8700963
Mexico,70,2005,0.012037,192,3123000,103947,-9,8639,1,-0.1418439,0.07740219682455063,3.0362829000000002,1.8130969000000001
Mexico,70,2006,0.011807,193,3229000,104874,-9,8639,1,-0.1597923,0.077165387570858,3.0392313,1.6927243
Moldova,359,2001,4.66e-4,8,147000,3631,6,2251,0,0.8700717,0.07034296542406082,1.7060312999999998,0.7559933000000001
Moldova,359,2002,3.59e-4,7,150000,3623,6,2251,0,0.8472739,0.06916269659996033,1.7802271,0.8268731
Moldova,359,2003,4e-4,7,150000,3613,-9,2251,0,0.7004743,0.07052444666624069,2.0958867000000003,0.9692977
Moldova,359,2004,3.83e-4,6,9000,3604,-9,2251,0,0.7232667,0.06945589184761047,2.0477393,0.9115612999999999
Moldova,359,2005,3.73e-4,6,10000,3595,-9,2251,0,0.7529534,0.06892982870340347,2.1414856,0.9182996000000001
Moldova,359,2006,3.19e-4,7,13000,3585,-9,2251,0,0.9670035,0.06632959842681885,1.9124355,0.5659285
Monaco,221,2001,3e-6,0,0,32,6,3297,0,1.129201,0.06637420505285263,1.446902,0.4968640000000002
Monaco,221,2002,3e-6,0,0,32,6,3297,0,1.081037,0.0656668096780777,1.546464,0.59311
Monaco,221,2003,3e-6,0,0,32,-9,3297,0,1.048657,0.06586714088916779,1.7477040000000001,0.6211150000000001
Monaco,221,2004,3e-6,0,0,32,-9,3297,0,0.9901448,0.06584633141756058,1.7808612,0.6446831999999999
Monaco,221,2005,3e-6,0,0,32,-9,3297,0,0.9940245,0.06571732461452484,1.9004145000000001,0.6772285000000001
Monaco,221,2006,3e-6,0,0,33,-9,3297,0,0.9769272,0.06617500633001328,1.9025118,0.5560048
Mongolia,712,2001,2.39e-4,9,25000,2425,6,2143,0,-0.3094254,0.08088992536067963,2.8855283999999997,1.9354904000000002
Mongolia,712,2002,2.42e-4,9,25000,2459,6,2143,0,-0.3983835,0.07902134209871292,3.0258845,2.0725305
Mongolia,712,2003,2.35e-4,9,15000,2490,-9,2143,0,-0.4087881,0.07839109003543854,3.2051491,2.0785601
Mongolia,712,2004,2.33e-4,8,17000,2519,-9,2143,0,-0.4635059,0.07788144797086716,3.2345118999999998,2.0983339
Mongolia,712,2005,2.36e-4,8,30000,2548,-9,2143,0,-0.4797928,0.07786806672811508,3.3742318000000004,2.1510458000000003
Mongolia,712,2006,2.45e-4,9,39000,2579,-9,2143,0,-0.4821126,0.07747199386358261,3.3615516000000003,2.0150446
