cowid,year,bi_SOS,bi_PRE,bi_str_SOS,bi_str_PRE,mil_ratio,mil_ex,USmilaid,allies,USdefense,USdefense_EUR,UStrade,energypc,gdppc,USalign,UNpart,mpower,term2,TRU,EIS,KEN,JOH,NIX,FOR,CAR,REA,CLI,GWB,OBA,demo,hrts,lwing,rwing,bi_L1_SOS,bi_L1_PRE,bi_str_L1_SOS,bi_str_L1_PRE,bi_L14_SOS,bi_L14_PRE,bi_L58_SOS,bi_L58_PRE,EUR,AFR,MEA,SCA,EAP,demo_TRU,demo_EIS,demo_KEN,demo_JOH,demo_NIX,demo_FOR,demo_CAR,demo_REA,demo_CLI,demo_GWB,demo_OBA,hrts_CLI,hrts_GWB,hrts_OBA,energypc_TRU,energypc_EIS,energypc_KEN,energypc_JOH,energypc_NIX,energypc_FOR,energypc_CAR,energypc_REA,energypc_CLI,energypc_GWB,gdppc_CLI,gdppc_GWB,gdppc_OBA,Rmil_rat,Rmil_rat_SOS_L1,Rmil_rat_PRE_L1,Rmil_rat_SOS_L14,Rmilaid,Rmilaid_SOS_L1,Rmilaid_PRE_L1,Rmilaid_SOS_L14,Rtrade,Rtrade_SOS_L1,Rtrade_PRE_L1,Rtrade_SOS_L14
540,1996,1,0,1,0,0.0784753,7.0148144,0,0,0,0,0.1246205,99,6.973467,-0.0857143,0.56790125,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,4,0,0,0,0,0,0,0,0,0,0,99,0,6.973467,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
540,1997,1,0,1,0,0.08170597,6.7262335,14.81779,0,0,0,0.12863451,96,7.0512943,-0.2676056,0.065789476,0,1,0,0,0,0,0,0,0,0,1,0,0,-2,4,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,4,0,0,0,0,0,0,0,0,0,0,96,0,7.0512943,0,0,0.04328831,0.04328831,0,0.04328831,4.9144025,4.9144025,0,4.9144025,0.037642937,0.037642937,0,0.037642937
540,1998,0,0,0,0,0.09797153,7.1974354,12.357669,0,0,0,0.12633532,94,7.1003923,-0.4772727,0.36231884,0,1,0,0,0,0,0,0,0,0,1,0,0,-3,4,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,4,0,0,0,0,0,0,0,0,0,0,94,0,7.1003923,0,0,0.04328831,0.04328831,0,0.08657662,4.9144025,4.9144025,0,9.828805,0.037642937,0.037642937,0,0.075285874
540,1999,0,0,0,0,0.106395245,6.0234475,0,0,0,0,0.11949431,95,7.139491,-0.375,0.08196721,0,1,0,0,0,0,0,0,0,0,1,0,0,-3,5,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,5,0,0,0,0,0,0,0,0,0,0,95,0,7.139491,0,0,0.04328831,0,0,0.08657662,4.9144025,0,0,9.828805,0.037642937,0,0,0.075285874
540,2000,0,0,0,0,0.10736768,8.568836,0,0,0,0,0.11628531,103,7.1433706,-0.4545455,0.029411765,0,1,0,0,0,0,0,0,0,0,1,0,0,-3,5,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,5,0,0,0,0,0,0,0,0,0,0,103,0,7.1433706,0,0,0.04328831,0,0,0.08657662,4.9144025,0,0,9.828805,0.037642937,0,0,0.075285874
540,2001,0,0,0,0,0.13442038,7.7993436,0,0,0,0,0.122924276,101,7.142842,-0.1568628,0.23880596,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,4,0,0,0,0,0,0,0,0,0,0,101,0,7.142842,0,0.04328831,0,0,0.04328831,4.9144025,0,0,4.9144025,0.037642937,0,0,0.037642937
540,2002,1,0,0,0,0.119954966,7.293018,0,0,0,0,0.12236596,99,7.1412544,-0.45,0.104477614,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,5,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,5,0,0,0,0,0,0,0,0,0,0,99,0,7.1412544,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
540,2003,0,0,0,0,0.10409823,7.3178763,0,0,0,0,0.12377902,97,7.242246,-0.5692308,0.10958904,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,3,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,3,0,0,0,0,0,0,0,0,0,0,97,0,7.242246,0,0.04328831,0.04328831,0,0,4.9144025,4.9144025,0,0,0.037642937,0.037642937,0,0
540,2004,0,0,0,0,0.07111392,7.59589,12.803749,0,0,0,0.13444312,86,7.2395205,-0.4769231,0.14473684,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,4,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,4,0,0,0,0,0,0,0,0,0,0,86,0,7.2395205,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
540,2005,0,0,0,0,0.09511509,7.5464463,13.28294,0,0,0,0.13151291,108,7.3100796,-0.5636364,0.2361111,0,1,0,0,0,0,0,0,0,0,0,1,0,-2,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,4,0,0,0,0,0,0,0,0,0,0,108,0,7.3100796,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
540,2006,0,0,0,0,0.10283912,7.894691,12.782532,0,0,0,0.1544083,109,7.442811,-0.6470588,0.527027,0,1,0,0,0,0,0,0,0,0,0,1,0,-2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,3,0,0,0,0,0,0,0,0,0,0,109,0,7.442811,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
540,2007,0,0,0,0,0.11097025,8.055793,13.46592,0,0,0,0.166982,111,7.5968137,-0.6233766,0.11494253,0,1,0,0,0,0,0,0,0,0,0,1,0,-2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,3,0,0,0,0,0,0,0,0,0,0,111,0,7.5968137,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
540,2008,0,0,0,0,0.121063955,7.924434,13.058226,0,0,0,0.16738045,111,7.766535,-0.6,0.35064936,0,1,0,0,0,0,0,0,0,0,0,1,0,-2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,3,0,0,0,0,0,0,0,0,0,0,111,0,7.766535,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
540,2009,1,0,0,0,,8.227375,12.8001175,0,0,0,0.18680573,,7.862518,-0.6811594,0.05479452,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,3,,,,,,,,,,,0,0,7.862518,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
540,2010,0,0,0,0,,8.200014,13.097688,0,0,0,0.1640907,,7.8534827,-0.546875,0.072463766,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,3,,,,,,,,,,,0,0,7.8534827,0.04328831,0.04328831,0,0,4.9144025,4.9144025,0,0,0.037642937,0.037642937,0,0
540,2011,0,0,0,0,,8.267449,12.848871,0,0,0,0,,7.854632,-0.55,0.104477614,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,3,,,,,,,,,,,0,0,7.854632,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
540,2012,0,0,0,0,,8.201935,0,0,0,0,0,,7.8612804,-0.4464286,0.13846155,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,3,,,,,,,,,,,0,0,7.8612804,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1946,0,0,0,0,,,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,,,0,4.9144025,,,0,0.037642937,,,0
541,1947,0,0,0,0,,,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1948,0,0,0,0,,,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1949,0,0,0,0,,,0,0,0,0,0,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1950,0,0,0,0,,,0,0,0,0,0,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1951,0,0,0,0,,,0,0,0,0,0,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1952,0,0,0,0,,,0,0,0,0,0,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1953,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1954,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1955,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1956,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1957,0,0,0,0,,,0,0,0,0,0,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1958,0,0,0,0,,,0,0,0,0,0,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1959,0,0,0,0,,,0,0,0,0,0,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1960,0,0,0,0,,,0,0,0,0,0,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1961,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1962,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1963,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1964,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1965,0,0,0,0,,,0,0,0,0,0,,5.3315,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1966,0,0,0,0,,,0,0,0,0,0,,5.3315,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1967,0,0,0,0,,,0,0,0,0,0,,5.3315,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1968,0,0,0,0,,,0,0,0,0,0,,5.3315,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1969,0,0,0,0,,,0,0,0,0,0,,5.3315,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1970,0,0,0,0,,,0,0,0,0,0,,5.3315,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1971,0,0,0,0,,,0,0,0,0,0,,5.3315,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1972,0,0,0,0,,,0,0,0,0,0,,5.3315,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1973,0,0,0,0,,,0,0,0,0,0,,5.3315,,,0,1,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1974,0,0,0,0,,,0,0,0,0,0,,5.3315,,,0,1,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1975,0,0,0,0,,,0,0,0,0,0,,5.3315,,,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1976,0,0,0,0,0.036053676,,0,0,0,0,0.06629298,84,5.3315,0,0.071428575,0,0,0,0,0,0,0,1,0,0,0,0,0,-8,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,,,,0,0,0,0,0,84,0,0,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1977,0,0,0,0,0.050567623,,0,0,0,0,0.06157039,82,5.3315,-0.137931,0.3258427,0,0,0,0,0,0,0,0,1,0,0,0,0,-8,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1978,0,0,0,0,0.052673504,,0,0,0,0,0.06651159,86,5.3315,0.1894737,0.020408163,0,0,0,0,0,0,0,0,1,0,0,0,0,-8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1979,0,0,0,0,0.060020063,,0,0,0,0,0.057258353,84,5.3315,0.0183486,0.15151516,0,0,0,0,0,0,0,0,1,0,0,0,0,-8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1980,0,0,0,0,0.058297087,,0,0,0,0,0.05935961,86,5.3315,-0.25,0.08130081,0,0,0,0,0,0,0,0,1,0,0,0,0,-8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1981,0,0,0,0,0.059935324,,0,0,0,0,0.07208871,82,5.3315,-0.423913,0.106796116,0,0,0,0,0,0,0,0,0,1,0,0,0,-8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1982,0,0,0,0,0.06545527,,0,0,0,0,0.06265527,77,5.3560376,-0.5079365,0.052238807,0,0,0,0,0,0,0,0,0,1,0,0,0,-8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1983,0,0,0,0,0.064334735,,0,0,0,0,0.056585956,74,5.2619133,-0.5384616,0.025,0,0,0,0,0,0,0,0,0,1,0,0,0,-8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1984,0,0,0,0,0.0765351,,0,0,0,0,0.048183843,76,5.0717435,-0.5766423,0.08053691,0,0,0,0,0,0,0,0,0,1,0,0,0,-8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1985,0,0,0,0,0.06545646,,0,0,0,0,0.044956412,69,4.989175,-0.6413793,0.0397351,0,1,0,0,0,0,0,0,0,1,0,0,0,-8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1986,0,0,0,0,0.06726331,,0,0,0,0,0.051510416,62,4.9887276,-0.620438,0.09677419,0,1,0,0,0,0,0,0,0,1,0,0,0,-8,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1987,0,0,0,0,0.068804145,,0,0,0,0,0.042189445,60,4.961753,-0.5714286,0.12258065,0,1,0,0,0,0,0,0,0,1,0,0,0,-7,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1988,0,0,0,0,0.0488053,,0,0,0,0,0.05024339,60,5.0992136,-0.5887097,0.11643836,0,1,0,0,0,0,0,0,0,1,0,0,0,-7,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1989,0,0,0,0,0.04693004,4.547541,0,0,0,0,0.04750288,60,5.179471,-0.6048387,0.066176474,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1990,0,0,0,0,0.05080061,4.7706847,0,0,0,0,0.042634264,59,5.2387033,-0.5377358,0.06896552,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1991,0,0,0,0,0.051303316,4.6728287,0,0,0,0,0.04533436,62,5.2358136,-0.4871795,0.069767445,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1992,0,0,0,0,0.05167115,4.6634393,11.791254,0,0,0,0.03866038,67,5.259811,-0.4927536,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1993,0,0,0,0,0.0509484,4.6634393,12.5199995,0,0,0,0.043005463,55,5.1755166,-0.36,0.32,0,0,0,0,0,0,0,0,0,0,1,0,0,-6,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,4,0,0,0,0,0,0,0,0,0,0,55,0,5.1755166,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1994,0,0,0,0,0.0499411,4.7361984,12.448376,0,0,0,0.03345494,55,5.2211437,-0.3666667,0.06153846,0,0,0,0,0,0,0,0,0,0,1,0,0,-6,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,3,0,0,0,0,0,0,0,0,0,0,55,0,5.2211437,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1995,0,0,0,0,0.050756205,4.89784,13.877878,0,0,0,0.040212158,56,5.249529,-0.2272727,0.029411765,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,56,0,5.249529,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1996,0,0,0,0,0.041227687,4.0943446,12.378647,0,0,0,0.03885185,51,5.2426124,-0.1960784,0.37037036,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,51,0,5.2426124,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1997,0,0,0,0,0.04233776,3.9982007,13.215826,0,0,0,0.0343783,50,5.2840815,-0.0701754,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,50,0,5.2840815,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1998,0,0,0,0,0.04458406,4.1009893,12.516732,0,0,0,0.03542464,49,5.354175,-0.358209,0.028985508,0,1,0,0,0,0,0,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,49,0,5.354175,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
541,1999,0,0,0,0,0.046630908,4.2710953,12.367775,0,0,0,0.034422506,52,5.430764,-0.3859649,0.06557377,0,1,0,0,0,0,0,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,52,0,5.430764,0,0,0.04328831,0,0,0,4.9144025,0,0,0,0.037642937,0,0,0
